sciName	kingdom	taxID	locus	earliestExprStage	stageSerial
Danio rerio	eukaryota	7955	ENSDARG00000010250	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010255	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010266	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010267	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010276	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000010280	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010281	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010290	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010301	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010312	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010316	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010318	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010332	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010347	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010381	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010382	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000010384	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010385	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010407	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010408	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010415	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010420	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010432	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010434	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000010442	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010445	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010454	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010462	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010472	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010478	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010481	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010482	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010487	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010511	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010516	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010531	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010541	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010553	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010556	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010563	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010571	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010572	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010583	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010586	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010591	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010596	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010601	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010602	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000010603	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010610	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010619	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010625	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010630	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010640	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010641	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010657	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010658	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010662	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010673	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010680	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000010701	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010710	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010712	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010717	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010721	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010727	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010729	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010732	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010738	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010752	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010756	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010758	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010764	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010767	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010773	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010779	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010782	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000010783	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000010789	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010791	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010792	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010794	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010816	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010823	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010831	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010844	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010853	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010862	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010873	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010878	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010905	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010918	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010925	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000010936	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010946	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010948	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010953	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000010956	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010957	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010958	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000010965	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000010978	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000010981	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000010995	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011000	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011026	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011049	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011055	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011065	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011072	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011076	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011079	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011094	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011122	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011127	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011133	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011141	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011152	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011157	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011163	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011166	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011170	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011175	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011184	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011186	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011188	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011196	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011208	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011219	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011235	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011239	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011240	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011245	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011246	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011247	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011257	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011262	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011272	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011299	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011301	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011312	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011334	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011360	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011371	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011373	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011376	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011400	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011405	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011408	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011418	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011462	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011466	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011473	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011487	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011488	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011493	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011496	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011498	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011506	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011510	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011511	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011519	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011521	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011538	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011545	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011549	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011555	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011564	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011570	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011579	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011582	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011583	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000011594	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011597	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011600	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011605	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011609	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011611	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011613	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011615	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011618	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011636	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011637	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011640	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011661	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011662	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011665	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011666	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011671	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011673	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011683	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011693	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011701	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011723	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000011724	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011727	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011740	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011764	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011769	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011770	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011783	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011797	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011801	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011809	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011821	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011824	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011825	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011830	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011841	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011851	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011862	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011870	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000011876	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011885	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011886	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011890	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011921	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011925	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011926	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011931	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011932	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011934	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011941	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011945	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011948	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000011956	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000011958	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000011961	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011973	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000011983	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000011989	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000011998	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012002	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012005	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012013	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012021	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012025	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012030	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012035	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012039	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012044	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012051	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000012060	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012066	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012072	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012073	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012078	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012081	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012094	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012113	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012130	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012135	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012137	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012138	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012140	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012141	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012144	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012177	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012187	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012192	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012194	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012196	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012199	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012215	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012219	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012222	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012234	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012244	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012247	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012248	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012249	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012256	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012261	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012271	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012274	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012275	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000012281	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012294	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012295	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012306	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012311	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012314	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012325	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012338	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012340	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012341	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012366	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012368	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012369	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012378	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012381	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012387	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012388	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012389	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012390	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012395	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012399	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012403	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012407	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012409	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012426	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012432	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012435	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012437	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012450	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012453	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012458	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012467	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012468	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000012485	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012493	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012495	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012496	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012499	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012504	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012505	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012506	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012513	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012519	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012539	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012552	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012553	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012555	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012563	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012572	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012586	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012588	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012591	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012592	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012593	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012603	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012609	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012610	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012625	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012627	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012632	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012640	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012642	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012656	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012667	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012671	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012672	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012674	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012684	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012688	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012694	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012697	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012709	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012718	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012723	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012729	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012741	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012747	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012763	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012772	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012776	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012788	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012789	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012790	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012796	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012816	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012818	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012820	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012824	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012827	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012829	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012833	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012840	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012848	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012860	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012871	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012874	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012881	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012887	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000012892	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012896	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012899	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012903	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012914	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012915	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012929	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012932	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012942	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012944	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012945	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000012946	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012947	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012948	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000012953	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000012968	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000012981	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000012986	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012987	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000012995	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013004	gastrula	2
Danio rerio	eukaryota	7955	ENSDARG00000013005	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013006	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013007	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013009	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013012	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013015	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013016	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013023	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013025	hatching	5
Danio rerio	eukaryota	7955	ENSDARG00000013031	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013042	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013044	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013047	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013050	adult	8
Danio rerio	eukaryota	7955	ENSDARG00000013051	juvenile	7
Danio rerio	eukaryota	7955	ENSDARG00000013056	larval	6
Danio rerio	eukaryota	7955	ENSDARG00000013057	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013058	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013063	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013075	segmentation	3
Danio rerio	eukaryota	7955	ENSDARG00000013076	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013078	egg	1
Danio rerio	eukaryota	7955	ENSDARG00000013079	pharyngula	4
Danio rerio	eukaryota	7955	ENSDARG00000013082	pharyngula	4
